document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Exchange Online Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/exchangeonline,docs/activitymonitor/10.0/admin/search/exchangeonline/exchangeonline.md,,,,,,
File Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/file/file_1,docs/activitymonitor/10.0/admin/search/file/file_1.md,,,,,,
File Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/file,docs/activitymonitor/10.0/admin/search/file/file.md,,,,,,
Linux Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/linux/linux_1,docs/activitymonitor/10.0/admin/search/linux/linux_1.md,,,,,,
Linux Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/linux,docs/activitymonitor/10.0/admin/search/linux/linux.md,,,,,,
Microsoft 365 Copilot Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/m365copilot,docs/activitymonitor/10.0/admin/search/m365copilot/m365copilot.md,,,,,,
Search Feature,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/overview,docs/activitymonitor/10.0/admin/search/overview.md,,,,,,
SharePoint Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sharepoint/sharepoint_1,docs/activitymonitor/10.0/admin/search/sharepoint/sharepoint_1.md,,,,,,
SharePoint Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sharepoint,docs/activitymonitor/10.0/admin/search/sharepoint/sharepoint.md,,,,,,
SharePoint Online Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sharepointonline/sharepointonline_1,docs/activitymonitor/10.0/admin/search/sharepointonline/sharepointonline_1.md,,,,,,
SharePoint Online Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sharepointonline,docs/activitymonitor/10.0/admin/search/sharepointonline/sharepointonline.md,,,,,,
SQL Server Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sqlserver/sqlserver_1,docs/activitymonitor/10.0/admin/search/sqlserver/sqlserver_1.md,,,,,,
SQL Server Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/sqlserver,docs/activitymonitor/10.0/admin/search/sqlserver/sqlserver.md,,,,,,
Getting Started,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/gettingstarted,docs/activitymonitor/10.0/gettingstarted.md,,,,,,
Netwrix Activity Monitor v10.0 Documentation,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0,docs/activitymonitor/10.0/index.md,,,,,,
Agent Information,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/agents,docs/activitymonitor/10.0/install/agents/agents.md,,,,,,
Manually Install the Activity Agent,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/agents/manual,docs/activitymonitor/10.0/install/agents/manual.md,,,,,,
Manually Install the AD Module,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/agents/manualad,docs/activitymonitor/10.0/install/agents/manualad.md,,,,,,
Manually Install the Linux Agent,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/agents/manuallinux,docs/activitymonitor/10.0/install/agents/manuallinux.md,,,,,,
Install Application,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/application,docs/activitymonitor/10.0/install/application.md,,,,,,
Import License Key,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/importlicensekey,docs/activitymonitor/10.0/install/importlicensekey.md,,,,,,
Installation,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/overview,docs/activitymonitor/10.0/install/overview.md,,,,,,
Remove Agents,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/upgrade/removeagent,docs/activitymonitor/10.0/install/upgrade/removeagent.md,,,,,,
Update AD Module Installer,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/upgrade/updateadagentinstaller,docs/activitymonitor/10.0/install/upgrade/updateadagentinstaller.md,,,,,,
Upgrade Procedure,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/install/upgrade,docs/activitymonitor/10.0/install/upgrade/upgrade.md,,,,,,
