document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
AlienVault USM,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/overview,docs/auditor/10.6/addon/alienvaultusm/overview.md,,,,,,
Define Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/parameters,docs/auditor/10.6/addon/alienvaultusm/parameters.md,,,,,,
Run the Add-On with PowerShell,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/powershell,docs/auditor/10.6/addon/alienvaultusm/powershell.md,,,,,,
Choose Appropriate Execution Scenario,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/amazonwebservices/deployment,docs/auditor/10.6/addon/amazonwebservices/deployment.md,,,,,,
Amazon Web Services,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/amazonwebservices/overview,docs/auditor/10.6/addon/amazonwebservices/overview.md,,,,,,
Define Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/amazonwebservices/parameters,docs/auditor/10.6/addon/amazonwebservices/parameters.md,,,,,,
ArcSight,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/arcsight/overview,docs/auditor/10.6/addon/arcsight/overview.md,,,,,,
Define Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/arcsight/parameters,docs/auditor/10.6/addon/arcsight/parameters.md,,,,,,
Deployment Procedure,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/azurefiles/deployment,docs/auditor/10.6/addon/azurefiles/deployment.md,,,,,,
Azure Files,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/azurefiles/overview,docs/auditor/10.6/addon/azurefiles/overview.md,,,,,,
Configure ConnectWise,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/connectwise/configure,docs/auditor/10.6/addon/connectwise/configure.md,,,,,,
Connection and Ticketing Settings,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/connectwise/connectionticketingsettings,docs/auditor/10.6/addon/connectwise/connectionticketingsettings.md,,,,,,
Deploy the Add-On,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/connectwise/deployment,docs/auditor/10.6/addon/connectwise/deployment.md,,,,,,
MSP Usage Example,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/connectwise/msp,docs/auditor/10.6/addon/connectwise/msp.md,,,,,,
ConnectWise Manage,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/connectwise/overview,docs/auditor/10.6/addon/connectwise/overview.md,,,,,,
Work with Collected Data,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/ctera/collecteddata,docs/auditor/10.6/addon/ctera/collecteddata.md,,,,,,
Ctera,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/ctera/overview,docs/auditor/10.6/addon/ctera/overview.md,,,,,,
Work with Collected Data,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/cyberark/collecteddata,docs/auditor/10.6/addon/cyberark/collecteddata.md,,,,,,
Deploy the Add-On,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/cyberark/deployment,docs/auditor/10.6/addon/cyberark/deployment.md,,,,,,
CyberArk Privileged Access Security,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/cyberark/overview,docs/auditor/10.6/addon/cyberark/overview.md,,,,,,
Add-On Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/cyberark/parameters,docs/auditor/10.6/addon/cyberark/parameters.md,,,,,,
Work with Collected Data,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/hyperv/collecteddata,docs/auditor/10.6/addon/hyperv/collecteddata.md,,,,,,
Deployment Scenarios,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/hyperv/deployment,docs/auditor/10.6/addon/hyperv/deployment.md,,,,,,
Deploy the Add-On,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/hyperv/install,docs/auditor/10.6/addon/hyperv/install.md,,,,,,
Hyper-V SCVMM,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/hyperv/overview,docs/auditor/10.6/addon/hyperv/overview.md,,,,,,
Add-On Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/hyperv/parameters,docs/auditor/10.6/addon/hyperv/parameters.md,,,,,,
